dates,AZCAPOTZALCO,COYOACAN,CUAJIMALPA_DE_MORELOS,GUSTAVO_A_MADERO,IZTACALCO,IZTAPALAPA,LA_MAGDALENA_CONTRERAS,MILPA_ALTA,ALVARO_OBREGON,TLAHUAC,TLALPAN,XOCHIMILCO,BENITO_JUAREZ,CUAUHTEMOC,MIGUEL_HIDALGO,VENUSTIANO_CARRANZA
2020-05-23,3.3163275143354,2.42571969669669,1.24688115647571,3.02755181730015,4.27129425510923,3.02242514931688,1.78844021475129,2.08958063364194,2.38365908857533,2.20912043869733,1.9729920519716,2.53076276759047,1.75492225529885,2.7740064084782,2.33229586379392,3.43429296064386
2020-05-24,3.39345141001762,2.45671930943403,1.2906313724924,3.0681356218216,4.2006943500661,2.97053802228998,1.82690129463841,2.15195617494468,2.44638695932731,2.25767253625112,1.96618863110274,2.55230117412316,1.73298572710762,2.81762286144169,2.36676329035245,3.3806321331338
2020-05-25,3.48159300508302,2.41796979351235,1.24688115647571,3.15741999176879,4.11832779418245,2.98610416039805,1.86536237452553,2.12076840429331,2.42756859810172,2.31836265819335,1.94577836849613,2.58460878392218,1.80976357577694,2.95719551092487,2.41271985909716,3.43429296064386
2020-05-26,3.42650450816715,2.41796979351235,1.26875626448406,3.22641245945526,4.10656114334193,2.95237752783057,1.94228453429978,2.12076840429331,2.50911483007929,2.36691475574714,1.95938521023387,2.69230081658561,1.82073183987256,2.96591880151757,2.44718728565569,3.36989996763179
2020-05-27,3.51464610323254,2.45671930943403,1.33438158850909,3.29134654668958,4.07126119082036,2.97053802228998,2.01920669407403,2.15195617494468,2.52166040422969,2.42760487768938,1.9321715267584,2.77845444271635,1.86460489625503,2.97464209211027,2.42420900128334,3.34843563662776
2020-05-28,3.49261070446619,2.51096863172437,1.35625669651744,3.3116384489503,4.02419458745828,2.95497188418191,2.07689831390472,2.18314394559605,2.58438827498167,2.41546685330093,1.92536810588953,2.82153125578172,1.7878270475857,3.05315170744456,2.45867642784187,3.34843563662776
2020-05-29,3.63584079644745,2.44121950306536,1.40000691253413,3.28728816623743,3.96536133325567,2.91605653891174,2.09612885384828,2.02720509233919,2.63457057158326,2.40332882891248,1.91856468502066,2.74614683291732,1.82073183987256,3.04442841685186,2.51612213877275,3.34843563662776
2020-05-30,3.77907088842872,2.4722191158027,1.46563223655917,3.34004711211532,3.97712798409619,2.91605653891174,2.05766777396116,1.96482955103645,2.67848008110965,2.41546685330093,1.96618863110274,2.70307001985195,1.83170010396818,3.01825854507377,2.6425027028207,3.2947748091177
2020-05-31,3.73500009089602,2.50321872854003,1.40000691253413,3.29946330759387,3.93006138073411,2.86935812458753,2.03843723401759,1.96482955103645,2.65338893280885,2.40332882891248,2.01381257718481,2.60614719045487,1.83170010396818,3.03570512625916,2.61952441844835,3.26257831261167
2020-06-01,3.79008858781189,2.50321872854003,1.42188202054248,3.32381359030674,3.75356161812629,2.83563149202005,1.99997615413047,1.93364178038508,2.74120795186163,2.3305006825818,1.93897494762727,2.5630703773895,1.82073183987256,2.99208867329567,2.65399184500688,3.16598882309356
2020-06-02,3.85619478411094,2.47996901898703,1.5750077766009,3.36439739482819,3.65942841140212,2.76558387053373,2.11535939379184,1.93364178038508,2.72866237771123,2.31836265819335,1.952581789365,2.58460878392218,1.77685878349009,2.91357905796138,2.53910042314511,3.1981853195996
2020-06-03,3.86721248349411,2.47996901898703,1.68438331664263,3.36033901437604,3.61236180804003,2.66699832918262,2.05766777396116,2.02720509233919,2.81648139676401,2.37905278013559,1.94577836849613,2.57383958065584,1.76589051939447,2.87868589559059,2.59654613407599,3.15525665759155
2020-06-04,3.90026558164363,2.43346959988102,1.77188374867601,3.37251415573248,3.54176190299691,2.6254886275611,1.96151507424335,1.93364178038508,2.8352997579896,2.3305006825818,1.87774415980746,2.58460878392218,1.77685878349009,2.88740918618328,2.58505699188981,3.14452449208954
2020-06-05,3.96637177794268,2.39472008395935,1.79375885668435,3.31975520985459,3.36526214038909,2.58916763864227,1.94228453429978,1.99601732168782,2.77257188723762,2.3305006825818,1.83692363459425,2.49845515779144,1.74395399120323,2.84379273321979,2.67697012937923,2.96207767855533
2020-06-06,3.87823018287728,2.36372047122201,1.79375885668435,3.31569682940245,3.30642888618648,2.53209179891268,1.92305399435622,2.02720509233919,2.80393582261361,2.26981056063957,1.83012021372538,2.44460914145973,1.70008093482076,2.87868589559059,2.6425027028207,2.90841685104527
2020-06-07,3.87823018287728,2.41021989032802,1.79375885668435,3.29946330759387,3.20052902862179,2.50874259175058,1.99997615413047,1.96482955103645,2.78511746138802,2.25767253625112,1.87774415980746,2.4123015316607,1.73298572710762,2.86123931440519,2.60803527626217,2.90841685104527
2020-06-08,3.94433637917633,2.41796979351235,1.8156339646927,3.21423731809882,3.08286252021658,2.47761031553444,1.99997615413047,1.84007846843096,2.78511746138802,2.07560217042442,1.80970995111878,2.33691710879631,1.66717614253391,2.86123931440519,2.51612213877275,2.82255952702917
2020-06-09,3.9553540785595,2.31722105211601,1.77188374867601,3.22235407900311,3.10639582189762,2.40756269404813,1.98074561418691,1.71532738582547,2.76002631308722,2.13629229236665,1.84372705546312,2.29384029573094,1.77685878349009,2.83506944262709,2.47016557002804,2.80109519602515
2020-06-10,4.05451337300807,2.33272085848468,1.75000864066766,3.20612055719453,3.00049596433293,2.3427037852645,1.98074561418691,1.71532738582547,2.81648139676401,2.08774019481286,1.86413731806972,2.35845551532899,1.76589051939447,2.7827296990709,2.48165471221422,2.72597003751106
